target,1732,0.1,0.25,1,0,97,0,95,0,642,5,0.8766042312584884,OPTIMUM,0.82987,3.23929,4.35621,OPTIMUM,0.87786,3.19120,8.28705,12.56048,25.20374
target,1732,0.1,0.25,1,1,97,0,95,0,645,13,0.9526903878910588,OPTIMUM,0.82987,3.23929,4.35621,OPTIMUM,0.98947,1.78205,7.03638,9.11757,20.510160000000003
target,1732,0.1,0.25,1,2,97,0,95,0,650,164,1.0,OPTIMUM,0.82987,3.23929,4.35621,OPTIMUM,0.84665,0.79777,6.05160,10.97426,21.38207
target,1732,0.1,0.5,1,0,190,0,195,0,646,4,0.9529382367696986,OPTIMUM,0.81356,3.18316,4.28868,OPTIMUM,0.86770,2.01813,6.91223,8.70815,19.90906
target,1732,0.1,0.5,1,1,190,0,195,0,649,13,0.9950701187919228,OPTIMUM,0.81356,3.18316,4.28868,OPTIMUM,0.85104,1.07570,6.14629,7.45338,17.88835
target,1732,0.1,0.5,1,2,190,0,195,0,650,164,1.0,OPTIMUM,0.81356,3.18316,4.28868,OPTIMUM,0.84530,0.80140,5.67832,10.81256,20.77956
target,1732,0.1,0.7,1,0,276,0,263,0,646,4,0.9727578507192765,OPTIMUM,0.82606,2.59408,3.71071,OPTIMUM,0.85397,0.99929,5.48346,8.80962,18.003790000000002
target,1732,0.1,0.7,1,1,276,0,263,0,649,13,0.9950701187919228,OPTIMUM,0.82606,2.59408,3.71071,OPTIMUM,0.84595,0.92044,5.38838,7.68092,16.78001
target,1732,0.1,0.7,1,2,276,0,263,0,650,164,1.0,OPTIMUM,0.82606,2.59408,3.71071,OPTIMUM,0.84552,0.77390,5.23148,13.61151,22.553700000000003
target,1732,0.1,1.0,1,0,401,0,369,0,649,0,0.9829184179506909,OPTIMUM,0.82025,2.46795,3.57385,OPTIMUM,0.84643,1.13716,5.40833,8.11297,17.09515
target,1732,0.1,1.0,1,1,401,0,369,0,650,164,1.0,OPTIMUM,0.82025,2.46795,3.57385,OPTIMUM,0.85430,0.81704,5.13430,7.84035,16.5485
target,1732,0.1,1.5,1,0,602,0,553,0,649,0,0.9926350732910675,OPTIMUM,0.82968,2.26723,3.38719,OPTIMUM,0.70228,0.74295,4.65313,10.80300,18.843320000000002
target,1732,0.1,1.5,1,1,602,0,553,0,650,164,1.0,OPTIMUM,0.82968,2.26723,3.38719,OPTIMUM,0.85934,0.83011,4.96515,6.87496,15.2273
target,1732,0.1,1.75,1,0,686,0,661,0,649,0,0.9877503851927081,OPTIMUM,0.83825,2.49823,3.63369,OPTIMUM,0.69780,0.71161,4.66980,7.21078,15.51427
target,1732,0.1,1.75,1,1,686,0,661,0,650,164,1.0,OPTIMUM,0.83825,2.49823,3.63369,OPTIMUM,0.97081,0.70297,4.77861,6.68805,15.100349999999999
target,1732,0.1,2.0,1,0,781,0,759,0,650,164,1.0,OPTIMUM,0.85717,2.38283,3.53758,OPTIMUM,0.69697,0.71607,4.43585,6.81739,14.79082
wine,1732,0.1,0.1,1,0,7,0,10,0,1178,71,0.799298044238133,OPTIMUM,0.11483,0.15493,0.30157,OPTIMUM,0.12589,0.12921,0.49199,0.61403,1.40759
wine,1732,0.1,0.25,1,0,15,0,29,0,1178,71,0.8808384881472108,OPTIMUM,0.11663,0.62192,0.77208,OPTIMUM,0.12518,0.42270,0.79514,1.11636,2.68358
wine,1732,0.1,0.5,1,0,32,0,57,0,1178,71,0.804078926225507,OPTIMUM,0.11570,0.53886,0.67767,OPTIMUM,0.12612,0.47241,0.83002,1.14094,2.64863
wine,1732,0.1,1.0,1,0,60,0,118,0,1272,47,0.9485364524046159,OPTIMUM,0.11584,0.71229,0.85572,OPTIMUM,0.15940,2.68588,2.96745,9.21380,13.03697
wine,1732,0.1,1.0,1,1,60,0,118,0,1274,71,0.9832438583647054,OPTIMUM,0.11584,0.71229,0.85572,OPTIMUM,0.12811,1.05950,1.29991,1.94483,4.10046
wine,1732,0.1,2.0,1,0,123,0,233,0,1275,71,0.9849561801441341,OPTIMUM,0.11605,0.27057,0.41885,OPTIMUM,0.15558,0.64906,0.91821,0.51134,1.8484
wingnut,1732,0.1,0.25,1,0,134,0,120,0,1094,67,1.0,OPTIMUM,0.19265,0.18971,0.43848,OPTIMUM,0.17798,0.16808,4.53310,4.90116,9.87274
wingnut,1732,0.1,0.5,1,0,258,0,250,0,1094,67,1.0,OPTIMUM,0.19937,0.18214,0.43729,OPTIMUM,0.18711,0.16697,4.63997,5.16657,10.243829999999999
wingnut,1732,0.1,0.7,1,0,360,0,351,0,1094,67,1.0,OPTIMUM,0.19803,0.17232,0.42527,OPTIMUM,0.42705,0.15901,2.99050,2.80029,6.21606
wingnut,1732,0.1,1.0,1,0,526,0,490,0,1094,67,1.0,OPTIMUM,0.20280,0.16388,0.42489,OPTIMUM,0.42048,0.15290,2.47356,2.28924,5.18769
wingnut,1732,0.1,1.5,1,0,802,0,722,0,1094,67,1.0,OPTIMUM,0.19755,0.15362,0.40720,OPTIMUM,0.17786,0.15521,1.99617,2.02402,4.42739
wingnut,1732,0.1,1.75,1,0,938,0,840,0,1094,67,1.0,OPTIMUM,0.19934,0.16033,0.41836,OPTIMUM,0.17806,0.14833,1.85854,1.89960,4.1765
wingnut,1732,0.1,2.0,1,0,1072,0,960,0,1094,67,1.0,OPTIMUM,0.20038,0.15350,0.40921,OPTIMUM,0.18073,0.15043,1.88525,1.91024,4.2047
